id	language	basisOfRecord	occurrenceID	recordedBy	organismQuantityType	occurrenceStatus	eventID	scientificNameID	kingdom	phylum	class	order	family	genus	taxonRank
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016_occ448	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	urn:lsid:marinespecies.org:taxname:288892	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009_occ449	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	urn:lsid:marinespecies.org:taxname:288892	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009_occ450	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	urn:lsid:marinespecies.org:taxname:288892	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009_occ451	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	urn:lsid:marinespecies.org:taxname:288892	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009_occ452	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	urn:lsid:marinespecies.org:taxname:288892	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009_occ453	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	urn:lsid:marinespecies.org:taxname:288892	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009_occ454	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	urn:lsid:marinespecies.org:taxname:288892	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009_occ455	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009	urn:lsid:marinespecies.org:taxname:288892	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008_occ456	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008	urn:lsid:marinespecies.org:taxname:288892	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ457	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ458	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ459	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011_occ460	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011_occ461	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011_occ462	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011_occ463	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011_occ464	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011_occ465	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011_occ466	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011_occ467	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011_occ468	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011_occ469	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011_occ470	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ471	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ472	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ473	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ474	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011_occ475	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011_occ476	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011_occ477	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010_occ478	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010_occ479	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018_occ480	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010_occ481	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010_occ482	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016_occ483	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016_occ484	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016_occ485	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016_occ486	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009_occ487	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009_occ488	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009_occ489	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009_occ490	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009_occ491	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009_occ492	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009_occ493	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008_occ494	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008	urn:lsid:marinespecies.org:taxname:288889	Animalia	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ571	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:291119	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ572	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:291119	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrocoeniidae	Stephanocoenia	Species
