id	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	year	eventRemarks	higherGeography	country	countryCode	locality	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video4_18	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video4_18	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-10-10	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	cagarras	cagarras	1	7	-3.814548	-32.390165	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video4_3	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video4_3	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-10-06	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	cagarras	cagarras	8	15	-3.814548	-32.390165	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video4_7	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video4_7	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-10-06	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	cagarras	cagarras	8	15	-3.814548	-32.390165	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video5_13	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video5_13	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-10-06	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	cagarras	cagarras	8	15	-3.814548	-32.390165	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video5_19	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video5_19	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-10-10	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	cagarras	cagarras	1	7	-3.814548	-32.390165	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video5_26	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video5_26	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-10-10	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	cagarras	cagarras	1	7	-3.814548	-32.390165	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video5_8	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video5_8	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-10-06	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	cagarras	cagarras	8	15	-3.814548	-32.390165	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video6_20	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video6_20	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-10-10	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	cagarras	cagarras	1	7	-3.814548	-32.390165	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video6_27	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video6_27	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-10-10	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	cagarras	cagarras	1	7	-3.814548	-32.390165	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video7_28	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video7_28	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2011-10-10	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	cagarras	cagarras	1	7	-3.814548	-32.390165	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video10_119	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video10_119	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-21	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video11_120	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video11_120	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-21	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video12_121	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video12_121	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-21	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video13_122	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video13_122	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-21	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video14_752	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video14_752	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-21	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video15_753	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video15_753	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-21	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video1_110	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video1_110	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-18	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video29_754	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video29_754	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-26	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video2_111	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video2_111	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-18	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video30_755	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video30_755	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-26	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video32_125	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video32_125	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-26	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video33_126	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video33_126	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-26	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video34_127	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video34_127	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-26	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video35_128	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video35_128	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-26	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video36_129	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video36_129	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-26	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video3_112	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video3_112	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-18	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video3_116	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video3_116	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-18	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video4_113	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video4_113	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-18	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video4_117	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video4_117	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-18	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video5_114	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video5_114	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-18	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video5_118	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video5_118	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-18	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video6_115	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video6_115	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-06-18	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	8	15	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video8_123	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video8_123	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-21	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video9_124	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video9_124	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-07-21	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	calheta	calheta	1	7	-20.507457	-29.310286	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_FIlmagem2_39	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_FIlmagem2_39	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	NA	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	conceicao	conceicao	8	15	-3.83904	-32.414963	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Filmagem1_38	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Filmagem1_38	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	NA	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	conceicao	conceicao	8	15	-3.83904	-32.414963	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Filmagem1_52	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Filmagem1_52	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	NA	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	conceicao	conceicao	1	7	-3.83904	-32.414963	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Filmagem2_53	BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Filmagem2_53	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	NA	2011	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianOceanicIslands	Brazil	BR	conceicao	conceicao	1	7	-3.83904	-32.414963	decimal degrees
