id	measurementType	measurementValue	measurementUnit
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video5_429	Relative cover	0.056	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video6_430	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video4_431	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video5_432	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video1_433	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video2_434	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video3_435	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video1_436	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video3_438	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video1_440	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_441	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video1_443	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_444	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_445	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_447	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_448	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video6_451	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video4_452	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video5_453	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video4_454	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video1_457	Relative cover	0.048	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_458	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video1_460	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_461	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_462	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video4_463	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video4_468	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video6_471	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video6_476	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_487	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_488	Relative cover	0.048	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video3_491	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_492	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video6_494	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_495	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video1_496	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video2_497	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video3_498	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video1_505	Relative cover	0.208	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video3_507	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video4_508	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video3_511	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video4_512	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video3_516	Relative cover	0.148	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video4_517	Relative cover	0.044	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video5_518	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video2_520	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video3_521	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video4_522	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video5_523	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video3_525	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video6_527	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video1_528	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_ancoras_ancoras_2010_Video3_538	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_ancoras_ancoras_2010_Video5_540	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_ancoras_ancoras_2010_Video1_541	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_ancoras_ancoras_2010_Video2_542	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video2_582	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video2_586	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_592	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__629	Relative cover	0.027272727	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__630	Relative cover	0.004651163	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__631	Relative cover	0.004444444	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_633	Relative cover	0.016326531	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_634	Relative cover	0.01863354	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_639	Relative cover	0.053333333	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_641	Relative cover	0.004761905	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_644	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_645	Relative cover	0.016970521	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_646	Relative cover	0.040816327	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video2_656	Relative cover	0.016444444	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_658	Relative cover	0.029268293	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_661	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_662	Relative cover	0.004081633	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_663	Relative cover	0.020347826	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_664	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_666	Relative cover	0.016699764	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video2_669	Relative cover	0.012592271	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video2_670	Relative cover	0.004761905	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video3_671	Relative cover	0.008163265	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video3_672	Relative cover	0.008347826	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_679	Relative cover	0.004081633	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video3_680	Relative cover	0.004081633	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video4_682	Relative cover	0.012444444	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video4_683	Relative cover	0.012244898	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video4_685	Relative cover	0.008989899	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video4_686	Relative cover	0.0125	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video4_690	Relative cover	0.038043478	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_693	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_696	Relative cover	0.024166667	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video4_7	Relative cover	0.084	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video1_9	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video23_71	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video6_76	Relative cover	0.12	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video7_77	Relative cover	0.044	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video14_86	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video10_96	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video6_107	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video1_110	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_calheta_calheta_2012_Video33_126	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_orelhas_orelhas_2012_Video52_151	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video5_770	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video1_485	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video2_486	Relative cover	0.228	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_487	Relative cover	0.14	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_488	Relative cover	0.228	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video6_489	Relative cover	0.176	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video1_490	Relative cover	0.056	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video3_491	Relative cover	0.152	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_492	Relative cover	0.096	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_493	Relative cover	0.204	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video6_494	Relative cover	0.348	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_495	Relative cover	0.304	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video1_496	Relative cover	0.38	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video2_497	Relative cover	0.436	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video3_498	Relative cover	0.064	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_499	Relative cover	0.136	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video1_500	Relative cover	0.152	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video2_501	Relative cover	0.184	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video3_502	Relative cover	0.24	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video4_503	Relative cover	0.112	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video5_504	Relative cover	0.216	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video1_505	Relative cover	0.088	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video2_506	Relative cover	0.14	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video3_507	Relative cover	0.124	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video4_508	Relative cover	0.208	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video5_509	Relative cover	0.144	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video6_510	Relative cover	0.084	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video3_511	Relative cover	0.52	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video4_512	Relative cover	0.388	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_cardinal_pedra_cardinal_2012_Video5_513	Relative cover	0.432	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video1_514	Relative cover	0.388	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video2_515	Relative cover	0.124	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video3_516	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video4_517	Relative cover	0.368	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video5_518	Relative cover	0.26	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video1_519	Relative cover	0.048	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video2_520	Relative cover	0.184	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video3_521	Relative cover	0.164	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video4_522	Relative cover	0.336	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video5_523	Relative cover	0.296	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video2_524	Relative cover	0.308	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video3_525	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video4_526	Relative cover	0.228	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video6_527	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video1_528	Relative cover	0.332	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video3_24	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video1_32	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Filmagem1_38	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video4_49	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video15_87	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video14_100	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video1_164	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video2_170	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video3_176	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video4_207	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video6_221	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video1_222	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video1_758	Relative cover	0.336	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video5_241	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem3_262	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem13_273	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem12_286	Relative cover	0.228	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem13_287	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem14_288	Relative cover	0.044	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem1_297	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem2_299	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video1_339	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video5_353	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video3_406	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video6_427	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video1_439	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_ancoras_ancoras_2010_Video2_530	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video1_545	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video2_546	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video3_547	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video4_548	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video5_549	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video6_550	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video2_557	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video1_560	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video1_562	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_falsa_barreta_falsa_barreta_2012_Video2_563	Relative cover	0.005	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video3_566	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video2_570	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video2_578	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video3_583	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_584	Relative cover	0.0275	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video2_586	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_588	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video2_590	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video3_591	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_592	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video5_593	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_597	Relative cover	0.088	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video1_599	Relative cover	0.03	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_633	Relative cover	0.016326531	dimensionless
